동명,주소,경도,위도,latitude,longitude
하왕십리동,서울특별시 성동구 왕십리로31나길 33,127.0286807,37.56354516,37.5635349211066,127.028651913683
하왕십리동,서울특별시 성동구 왕십리로31가길 23,127.0292965,37.56406381,37.5640673425576,127.029293658072
하왕십리동,서울특별시 성동구 왕십리로31길 9-19,127.0283966,37.56363293,37.5636301356793,127.028364684759
하왕십리동,서울특별시 성동구 왕십리로31길 17,127.027564,37.56324764,37.5632479494609,127.027533987194
하왕십리동,서울특별시 성동구 왕십리로33길 3,127.0273562,37.56442631,37.5644240611073,127.027357056126
도선동,서울특별시 성동구 무학로2길 23-1,127.0325716,37.56376628,37.5637695154663,127.032571179987
도선동,서울특별시 성동구 왕십리로28길 10,127.0318268,37.56447201,37.5644769102075,127.031827736109
도선동,서울특별시 성동구 무학로4길 3,127.031254,37.56499894,37.5649904290349,127.031337285515
홍익동,서울특별시 성동구 무학로8길 8,127.0314738,37.56550532,37.5655034189462,127.031477401474
홍익동,서울특별시 성동구 무학로8길 28-1,127.0339435,37.56534532,37.5653438888755,127.033947669526
홍익동,서울특별시 성동구 무학로10길 28,127.0338609,37.56560595,37.5656081753353,127.033863011104
홍익동,서울특별시 성동구 마장로 210,127.0330268,37.56621184,37.566210817703,127.03302839715
홍익동,서울특별시 성동구 무학로8길 1-1,127.0311524,37.5658541,37.5658413769779,127.031158803237
홍익동,서울특별시 성동구 왕십리로20길 39,127.0355507,37.56535844,37.5653748677598,127.035530962512
홍익동,서울특별시 성동구 무학로14길 8,127.0309474,37.56769956,37.5676984756488,127.030945644125
홍익동,서울특별시 성동구 무학로14길 21,127.0325713,37.56817239,37.5681701609639,127.032568115623
마장동,서울특별시 성동구 무학로14길 33,127.0336982,37.56856906,37.5685690739394,127.033701806059
마장동,서울특별시 성동구 청계천로10다길 34-14,127.0352379,37.56943763,37.5694345718693,127.035239151134
마장동,서울특별시 성동구 무학로14가길 30,127.0349032,37.56817343,37.5681729158931,127.034908600311
마장동,서울특별시 성동구 고산자로17길 25,127.0343605,37.56812395,37.5681263149799,127.034360613506
마장동,서울특별시 성동구 청계천로10길 15,127.0335929,37.56883851,37.5688373316776,127.033591789543
마장동,서울특별시 성동구 청계천로 500,127.0327655,37.56979586,37.5697992862713,127.032766237163
마장동,서울특별시 성동구 청계천로10가길 14,127.0333978,37.56991817,37.5699171402028,127.033395993937
마장동,서울특별시 성동구 청계천로 506,127.0334391,37.57022486,37.5702230156273,127.033440163639
마장동,서울특별시 성동구 청계천로10가길 62,127.0354977,37.57123283,37.5712339632087,127.035494579498
마장동,서울특별시 성동구 고산자로26길 15,127.0394683,37.57057135,37.5705760559106,127.03946937965
마장동,서울특별시 성동구 마장로39길 44,127.0442127,37.56870859,37.568708234741,127.044208368169
마장동,서울특별시 성동구 마장로39나길 3,127.0440917,37.56842829,37.5684327534502,127.044092974886
마장동,서울특별시 성동구 마장로46길 12,127.0460925,37.56687663,37.5668793026488,127.046095533584
마장동,서울특별시 성동구 마장로44길 17,127.0461832,37.56597632,37.565977822196,127.046182699784
마장동,서울특별시 성동구 마조로16길 37,127.0447096,37.56613562,37.566155786971,127.044731719643
마장동,서울특별시 성동구 마조로16길 31,127.0442366,37.56594257,37.5661371810855,127.044134067848
마장동,서울특별시 성동구 마조로14가길 28,127.0438145,37.5644254,37.5644300017565,127.043816929579
마장동,서울특별시 성동구 마조로16길 1,127.0420725,37.56433922,37.5643417970283,127.04207538574
마장동,서울특별시 성동구 마장로 276,127.0404057,37.565443,37.5654474516129,127.0404069303
마장동,서울특별시 성동구 마장로 270,127.0399629,37.56554753,37.5655440076255,127.039967923778
마장동,서울특별시 성동구 마조로19길 41,127.0383063,37.56409239,37.5640964762259,127.038309987836
마장동,서울특별시 성동구 마조로1길 59,127.0389486,37.56255682,37.5625466156044,127.039033346019
마장동,서울특별시 성동구 마조로1길 63,127.0389659,37.56297145,37.5629723581618,127.038967581441
마장동,서울특별시 성동구 마조로15길 25,127.0388902,37.56357453,37.5635786639464,127.038890817812
마장동,서울특별시 성동구 마조로15길 21,127.0393201,37.56359605,37.5636009550449,127.039324670132
마장동,서울특별시 성동구 마조로 67-10,127.0411948,37.56392663,37.5639301718857,127.041195358041
마장동,서울특별시 성동구 마조로15가길 12,127.0412565,37.5644137,37.5643978638552,127.041238852969
마장동,서울특별시 성동구 마조로 63,127.0414824,37.56356855,37.5635696738005,127.041479708227
성수1가동,서울특별시 성동구 성덕정길 63-24,127.0510495,37.53835327,37.5383559984035,127.051037111882
성수1가동,서울특별시 성동구 성덕정5길 18-2,127.049242,37.53990658,37.5399040792676,127.049166894814
성수1가동,서울특별시 성동구 뚝섬로 366-52,127.0509431,37.53960488,37.539605633829,127.050948122998
성수1가동,서울특별시 성동구 뚝섬로4길 6,127.0494837,37.53958414,37.5395618379594,127.049482017284
성수1가동,서울특별시 성동구 둘레9가길 23,127.0499177,37.53747917,37.5374818759962,127.049917613443
성수1가동,서울특별시 성동구 둘레9가길 28,127.0502575,37.53745487,37.5374579437962,127.050261335507
성수1가동,서울특별시 성동구 둘레길 41-1,127.0483182,37.53690766,37.536895360073,127.048316329559
성수1가동,서울특별시 성동구 둘레길 53,127.0496248,37.53648566,37.5364837797477,127.049627976612
성수1가동,서울특별시 성동구 둘레길 35,127.0475919,37.53707301,37.5370754034263,127.047592879756
성수1가동,서울특별시 성동구 둘레1길 12-15,127.0464437,37.5383883,37.5383884383605,127.046443229865
성수1가동,서울특별시 성동구 성덕정길 23,127.046294,37.53947737,37.5394791566457,127.046296359799
성수1가동,서울특별시 성동구 성덕정1길 6,127.0463675,37.53992849,37.5399310694453,127.046369734043
성수1가동,서울특별시 성동구 성덕정길 25-56,127.0465297,37.53963245,37.5396277264764,127.046538478298
성수1가동,서울특별시 성동구 성덕정길 25-60,127.0467433,37.5397423,37.5397454987297,127.046737355366
성수1가동,서울특별시 성동구 뚝섬로 341,127.0487561,37.54074065,37.5407379443833,127.048757043285
성수1가동,서울특별시 성동구 뚝섬로3길 28,127.049412,37.54255704,37.5425588617681,127.049414408329
성수1가동,서울특별시 성동구 뚝섬로3길 18,127.0496903,37.54202765,37.5420323828235,127.049688457046
성수1가동,서울특별시 성동구 뚝섬로5길 9,127.0503143,37.54100547,37.5410109233828,127.050317580555
성수1가동,서울특별시 성동구 뚝섬로5길 35,127.0515987,37.54324137,37.5432491754352,127.051596151063
성수1가동,서울특별시 성동구 상원2길 9,127.0498215,37.5459663,37.5459254628002,127.049802276173
성수1가동,서울특별시 성동구 뚝섬로1길 18,127.0469067,37.5429063,37.542903705352,127.04690815315
성수1가동,서울특별시 성동구 왕십리로6길 38,127.0485228,37.54485657,37.5448533567306,127.048521187761
성수1가동,서울특별시 성동구 왕십리로6길 30,127.0475794,37.54518237,37.5452458330518,127.047409439209
성수1가동,서울특별시 성동구 상원1길 17,127.0480166,37.54551026,37.5454391560957,127.047711015128
성수1가동,서울특별시 성동구 뚝섬로1길 38,127.0474733,37.54463187,37.5446314157769,127.047474002232
